sample_id,listener_name,score
VoiceMOS2023Track2-T19-SM1-IDF1-30014,jzV4JbAo42R7,1
VoiceMOS2023Track2-T19-SM1-IDF1-30015,3N78G0jVKJPn,2
VoiceMOS2023Track2-T19-SM1-IDF1-30015,VDmQ7L1b81Yg,2
VoiceMOS2023Track2-T19-SM1-IDF1-30015,ZxdQpPyaQJlr,1
VoiceMOS2023Track2-T19-SM1-IDF1-30015,bgL4b2Lp4jvA,2
VoiceMOS2023Track2-T19-SM1-IDF1-30015,bgz8qRJdKPVN,3
VoiceMOS2023Track2-T19-SM1-IDF1-30015,q1b8yjAOKePE,1
VoiceMOS2023Track2-T19-SM1-IDF1-30016,RAGKXPZJKV2k,1
VoiceMOS2023Track2-T19-SM1-IDF1-30016,VbPKepLG83e6,2
VoiceMOS2023Track2-T19-SM1-IDF1-30016,kbJ4lX6R4NpM,5
VoiceMOS2023Track2-T19-SM1-IDF1-30016,mPgK0B0ZQX76,4
VoiceMOS2023Track2-T19-SM1-IDF1-30016,q1b8yM2L8ePE,2
VoiceMOS2023Track2-T19-SM1-IDF1-30016,rEG8ZeXpQObN,3
VoiceMOS2023Track2-T19-SM1-IDF1-30017,10q8rwq7K2gE,3
VoiceMOS2023Track2-T19-SM1-IDF1-30017,21eKjJAzKOBq,1
VoiceMOS2023Track2-T19-SM1-IDF1-30017,DEN4P9r0QJkP,3
VoiceMOS2023Track2-T19-SM1-IDF1-30017,VDmQ7Lqb81Yg,2
VoiceMOS2023Track2-T19-SM1-IDF1-30017,WRm85VRlKDqA,1
VoiceMOS2023Track2-T19-SM1-IDF1-30017,bgz8qRkOKPVN,5
VoiceMOS2023Track2-T19-SM1-IDF1-30017,jzV4JbA642R7,1
VoiceMOS2023Track2-T19-SM1-IDF1-30018,3N78G0GmKJPn,3
VoiceMOS2023Track2-T19-SM1-IDF1-30018,3kG8YNVxK6LP,1
VoiceMOS2023Track2-T19-SM1-IDF1-30018,9xV4WOYx4anW,3
VoiceMOS2023Track2-T19-SM1-IDF1-30018,DgqQ2XY2KAMo,2
VoiceMOS2023Track2-T19-SM1-IDF1-30018,jzV4JbA642R7,1
VoiceMOS2023Track2-T19-SM1-IDF1-30018,kbJ4lXvR4NpM,3
VoiceMOS2023Track2-T19-SM1-IDF1-30019,03586EVjQvMB,3
VoiceMOS2023Track2-T19-SM1-IDF1-30019,DEN4P9J0QJkP,5
VoiceMOS2023Track2-T19-SM1-IDF1-30019,MNZ8D2Do4B9Y,3
VoiceMOS2023Track2-T19-SM1-IDF1-30019,PZ643Ld3QA7y,3
VoiceMOS2023Track2-T19-SM1-IDF1-30019,jzV4JyreK2R7,4
VoiceMOS2023Track2-T19-SM1-IDF1-30020,921KVPRmQEXJ,3
VoiceMOS2023Track2-T19-SM1-IDF1-30020,PZ643LbjQA7y,2
VoiceMOS2023Track2-T19-SM1-IDF1-30020,RAGKXNy2QV2k,2
VoiceMOS2023Track2-T19-SM1-IDF1-30020,VDmQ7Lqm81Yg,2
VoiceMOS2023Track2-T19-SM1-IDF1-30020,bgz8qdA9QPVN,1
VoiceMOS2023Track2-T19-SM1-IDF1-30020,rXG81eBx8LJN,1
VoiceMOS2023Track2-T19-SM1-IDF1-30021,21eKjjAoKOBq,2
VoiceMOS2023Track2-T19-SM1-IDF1-30021,921KVPdmQEXJ,2
VoiceMOS2023Track2-T19-SM1-IDF1-30021,Px249bdJQkgb,4
VoiceMOS2023Track2-T19-SM1-IDF1-30021,eMw8BqkOQGa6,3
VoiceMOS2023Track2-T19-SM1-IDF1-30021,jzV4JyveK2R7,3
VoiceMOS2023Track2-T19-SM1-IDF1-30021,rEG8ZPLE4ObN,3
VoiceMOS2023Track2-T19-SM1-IDF1-30022,WRm85VRlKDqA,2
VoiceMOS2023Track2-T19-SM1-IDF1-30022,bgL4b2l54jvA,4
VoiceMOS2023Track2-T19-SM1-IDF1-30022,pkdQmJa18Z1N,3
VoiceMOS2023Track2-T19-SM1-IDF1-30022,pkdQmXAN4Z1N,2
VoiceMOS2023Track2-T19-SM1-IDF1-30022,rXG81e1J8LJN,5
VoiceMOS2023Track2-T19-SM1-IDF1-30022,xND8xlVL8LRG,3
VoiceMOS2023Track2-T19-SM1-IDM1-30001,75LQLwA64wyp,2
VoiceMOS2023Track2-T19-SM1-IDM1-30001,9a18RdBp4V2w,2
VoiceMOS2023Track2-T19-SM1-IDM1-30001,DgqQ2OVe8AMo,2
VoiceMOS2023Track2-T19-SM1-IDM1-30001,eMw8BqBOQGa6,3
VoiceMOS2023Track2-T19-SM1-IDM1-30001,lVX8O9w34p9n,2
VoiceMOS2023Track2-T19-SM1-IDM1-30001,pkdQmXAq4Z1N,5
VoiceMOS2023Track2-T19-SM1-IDM1-30002,03586EVjQvMB,1
VoiceMOS2023Track2-T19-SM1-IDM1-30002,DEN4P9dVQJkP,2
VoiceMOS2023Track2-T19-SM1-IDM1-30002,ZxdQpPeEQJlr,3
VoiceMOS2023Track2-T19-SM1-IDM1-30002,kbJ4lX5V4NpM,4
VoiceMOS2023Track2-T19-SM1-IDM1-30002,pkdQmJaW8Z1N,2
VoiceMOS2023Track2-T19-SM1-IDM1-30002,q1b8yMEo8ePE,3
VoiceMOS2023Track2-T19-SM1-IDM1-30003,921KVP0gQEXJ,1
VoiceMOS2023Track2-T19-SM1-IDM1-30003,9xV4WO3x4anW,4
VoiceMOS2023Track2-T19-SM1-IDM1-30003,Eam8znkz87Mx,2
VoiceMOS2023Track2-T19-SM1-IDM1-30003,MA1KMkA5QjVp,2
VoiceMOS2023Track2-T19-SM1-IDM1-30003,Px249BPgQkgb,1
VoiceMOS2023Track2-T19-SM1-IDM1-30003,ovRKaDb283kG,3
VoiceMOS2023Track2-T19-SM1-IDM1-30004,03586LMq4vMB,1
VoiceMOS2023Track2-T19-SM1-IDM1-30004,21eKjJbGKOBq,1
VoiceMOS2023Track2-T19-SM1-IDM1-30004,75LQLwA64wyp,2
VoiceMOS2023Track2-T19-SM1-IDM1-30004,Eam8zn7P87Mx,2
VoiceMOS2023Track2-T19-SM1-IDM1-30004,bgL4b2Jn4jvA,4
VoiceMOS2023Track2-T19-SM1-IDM1-30004,eMw8Bqk2QGa6,4
VoiceMOS2023Track2-T19-SM1-IDM1-30005,21eKjjAoKOBq,1
VoiceMOS2023Track2-T19-SM1-IDM1-30005,DEN4P9lVQJkP,3
VoiceMOS2023Track2-T19-SM1-IDM1-30005,Oye4APGaK7vG,1
VoiceMOS2023Track2-T19-SM1-IDM1-30005,RAGKXPddKV2k,2
VoiceMOS2023Track2-T19-SM1-IDM1-30005,xND8xldY8LRG,3
VoiceMOS2023Track2-T19-SM1-IDM1-30007,dXkQwekeKr36,3
VoiceMOS2023Track2-T19-SM1-IDM1-30007,eB78grjbQJ2A,3
VoiceMOS2023Track2-T19-SM1-IDM1-30007,eMw8ByAYQGa6,2
VoiceMOS2023Track2-T19-SM1-IDM1-30007,pkdQmJeW8Z1N,3
VoiceMOS2023Track2-T19-SM1-IDM1-30007,pkdQmJob8Z1N,2
VoiceMOS2023Track2-T19-SM1-IDM1-30007,rXG81eWx8LJN,3
VoiceMOS2023Track2-T19-SM1-IDM1-30008,3kG8YNJ7K6LP,1
VoiceMOS2023Track2-T19-SM1-IDM1-30008,DEN4P931QJkP,3
VoiceMOS2023Track2-T19-SM1-IDM1-30008,VbPKe7A5Q3e6,1
VoiceMOS2023Track2-T19-SM1-IDM1-30008,ZxdQpPVaQJlr,2
VoiceMOS2023Track2-T19-SM1-IDM1-30008,rXG81eZ08LJN,1
VoiceMOS2023Track2-T19-SM1-IDM1-30009,XlR8d5aXKvyg,2
VoiceMOS2023Track2-T19-SM1-IDM1-30009,ZxdQpXAXQJlr,3
VoiceMOS2023Track2-T19-SM1-IDM1-30009,kbJ4lXoV4NpM,2
VoiceMOS2023Track2-T19-SM1-IDM1-30009,pkdQmJ218Z1N,1
VoiceMOS2023Track2-T19-SM1-IDM1-30009,q1b8yMPL8ePE,2
VoiceMOS2023Track2-T19-SM1-IDM1-30010,3kG8YNL7K6LP,3
VoiceMOS2023Track2-T19-SM1-IDM1-30010,Oye4AOAz87vG,3
VoiceMOS2023Track2-T19-SM1-IDM1-30010,RAGKXPOdKV2k,3
VoiceMOS2023Track2-T19-SM1-IDM1-30010,eMw8BqA5QGa6,4
VoiceMOS2023Track2-T19-SM1-IDM1-30010,kbJ4lPAW4NpM,3
VoiceMOS2023Track2-T19-SM1-IDM1-30010,lVX8O9AZ4p9n,2
VoiceMOS2023Track2-T19-SM1-IDM1-30011,03586LZy4vMB,3
VoiceMOS2023Track2-T19-SM1-IDM1-30011,10q8rzAB82gE,3
VoiceMOS2023Track2-T19-SM1-IDM1-30011,D7G8kJnDQoJg,3
VoiceMOS2023Track2-T19-SM1-IDM1-30011,VbPKepBp83e6,1
VoiceMOS2023Track2-T19-SM1-IDM1-30011,oXn8vy5RQGYl,5
VoiceMOS2023Track2-T19-SM1-IDM1-30012,21eKjJkeKOBq,2
VoiceMOS2023Track2-T19-SM1-IDM1-30012,DEN4P9M3QJkP,2
VoiceMOS2023Track2-T19-SM1-IDM1-30012,Oye4AOAz87vG,4
VoiceMOS2023Track2-T19-SM1-IDM1-30012,VDmQ7LG681Yg,2
VoiceMOS2023Track2-T19-SM1-IDM1-30012,mPgK0BO1QX76,2
VoiceMOS2023Track2-T19-SM1-IDM1-30012,q1b8yM5B8ePE,3
VoiceMOS2023Track2-T19-SM1-IDM1-30014,MOdKoRk987L9,2
VoiceMOS2023Track2-T19-SM1-IDM1-30014,MOdKoRx987L9,1
VoiceMOS2023Track2-T19-SM1-IDM1-30014,Oye4APXrK7vG,3
VoiceMOS2023Track2-T19-SM1-IDM1-30014,bgz8qdAeQPVN,4
VoiceMOS2023Track2-T19-SM1-IDM1-30014,dXkQwegYKr36,4
VoiceMOS2023Track2-T19-SM1-IDM1-30015,MA1KMB5O4jVp,3
VoiceMOS2023Track2-T19-SM1-IDM1-30015,XlR8d59YKvyg,2
VoiceMOS2023Track2-T19-SM1-IDM1-30015,rEG8ZPDV4ObN,3
VoiceMOS2023Track2-T19-SM1-IDM1-30015,rXG81VB1KLJN,2
VoiceMOS2023Track2-T19-SM1-IDM1-30015,xND8xlAg8LRG,2
VoiceMOS2023Track2-T19-SM1-IDM1-30016,921KVP3lQEXJ,4
VoiceMOS2023Track2-T19-SM1-IDM1-30016,RAGKXNyaQV2k,2
VoiceMOS2023Track2-T19-SM1-IDM1-30016,bgz8qReOKPVN,2
VoiceMOS2023Track2-T19-SM1-IDM1-30016,eB78grALQJ2A,4
VoiceMOS2023Track2-T19-SM1-IDM1-30016,mPgK0BvjQX76,3
VoiceMOS2023Track2-T19-SM1-IDM1-30016,xND8xoAvQLRG,2
VoiceMOS2023Track2-T19-SM1-IDM1-30017,DgqQ2OMv8AMo,3
VoiceMOS2023Track2-T19-SM1-IDM1-30017,MNZ8D2Aw4B9Y,3
VoiceMOS2023Track2-T19-SM1-IDM1-30017,MOdKoBAv87L9,2
VoiceMOS2023Track2-T19-SM1-IDM1-30017,dXkQweq5Kr36,5
VoiceMOS2023Track2-T19-SM1-IDM1-30017,q1b8yMky8ePE,1
VoiceMOS2023Track2-T19-SM1-IDM1-30018,MA1KMkA5QjVp,2
VoiceMOS2023Track2-T19-SM1-IDM1-30018,PZ643LMlQA7y,2
VoiceMOS2023Track2-T19-SM1-IDM1-30018,XlR8d53mKvyg,4
VoiceMOS2023Track2-T19-SM1-IDM1-30018,XlR8d56GKvyg,2
VoiceMOS2023Track2-T19-SM1-IDM1-30018,lVX8O9eZ4p9n,3
VoiceMOS2023Track2-T19-SM1-IDM1-30019,9a18RdrR4V2w,3
VoiceMOS2023Track2-T19-SM1-IDM1-30019,RAGKXPLbKV2k,4
VoiceMOS2023Track2-T19-SM1-IDM1-30019,bgL4b2y54jvA,5
VoiceMOS2023Track2-T19-SM1-IDM1-30019,lVX8ObA5Qp9n,3
VoiceMOS2023Track2-T19-SM1-IDM1-30019,oXn8vy6EQGYl,3
VoiceMOS2023Track2-T19-SM1-IDM1-30019,rEG8ZPXE4ObN,3
VoiceMOS2023Track2-T19-SM1-IDM1-30020,21eKjJeeKOBq,1
VoiceMOS2023Track2-T19-SM1-IDM1-30020,DgqQ2OYe8AMo,1
VoiceMOS2023Track2-T19-SM1-IDM1-30020,MNZ8D2N94B9Y,3
VoiceMOS2023Track2-T19-SM1-IDM1-30020,MOdKoR5w87L9,2
VoiceMOS2023Track2-T19-SM1-IDM1-30020,VDmQ7AbEK1Yg,3
VoiceMOS2023Track2-T19-SM1-IDM1-30020,bgz8qRVdKPVN,4
VoiceMOS2023Track2-T19-SM1-IDM1-30020,pkdQmXAN4Z1N,2
VoiceMOS2023Track2-T19-SM1-IDM1-30021,3N78G0ZPKJPn,3
VoiceMOS2023Track2-T19-SM1-IDM1-30021,D7G8kJV2QoJg,3
VoiceMOS2023Track2-T19-SM1-IDM1-30021,D7G8kJqDQoJg,3
VoiceMOS2023Track2-T19-SM1-IDM1-30021,DgqQ2O0v8AMo,3
VoiceMOS2023Track2-T19-SM1-IDM1-30021,Oye4APwrK7vG,2
VoiceMOS2023Track2-T19-SM1-IDM1-30021,q1b8yjAOKePE,2
VoiceMOS2023Track2-T19-SM1-IDM1-30022,10q8rzAB82gE,2
VoiceMOS2023Track2-T19-SM1-IDM1-30022,Px249bWeQkgb,1
VoiceMOS2023Track2-T19-SM1-IDM1-30022,jzV4JyAyK2R7,2
VoiceMOS2023Track2-T19-SM1-IDM1-30022,jzV4JymOK2R7,2
VoiceMOS2023Track2-T19-SM1-IDM1-30022,ovRKapbD83kG,2
VoiceMOS2023Track2-T19-SM1-IDM1-30022,rXG81e7J8LJN,3
VoiceMOS2023Track2-T20-SF1-CDF1-30001,03586LO64vMB,4
VoiceMOS2023Track2-T20-SF1-CDF1-30001,10q8rwo7K2gE,4
VoiceMOS2023Track2-T20-SF1-CDF1-30001,10q8rzAB82gE,3
VoiceMOS2023Track2-T20-SF1-CDF1-30001,3kG8YNZbK6LP,3
VoiceMOS2023Track2-T20-SF1-CDF1-30001,DgqQ2XY9KAMo,3
VoiceMOS2023Track2-T20-SF1-CDF1-30001,WRm85LM1QDqA,3
VoiceMOS2023Track2-T20-SF1-CDF1-30001,XlR8d5OmKvyg,4
VoiceMOS2023Track2-T20-SF1-CDF1-30002,03586LGy4vMB,3
VoiceMOS2023Track2-T20-SF1-CDF1-30002,03586LXq4vMB,5
VoiceMOS2023Track2-T20-SF1-CDF1-30002,VDmQ7LZ681Yg,4
VoiceMOS2023Track2-T20-SF1-CDF1-30002,ovRKaDZd83kG,4
VoiceMOS2023Track2-T20-SF1-CDF1-30002,q1b8yjAOKePE,2
VoiceMOS2023Track2-T20-SF1-CDF1-30003,21eKjJeeKOBq,4
VoiceMOS2023Track2-T20-SF1-CDF1-30003,21eKjjAoKOBq,1
VoiceMOS2023Track2-T20-SF1-CDF1-30003,Gjy4NV3o46Pb,2
VoiceMOS2023Track2-T20-SF1-CDF1-30003,jzV4Jyv5K2R7,3
VoiceMOS2023Track2-T20-SF1-CDF1-30003,pkdQmJAm8Z1N,4
VoiceMOS2023Track2-T20-SF1-CDF1-30004,3kG8YNL7K6LP,4
VoiceMOS2023Track2-T20-SF1-CDF1-30004,9a18RdJp4V2w,4
VoiceMOS2023Track2-T20-SF1-CDF1-30004,DgqQ2XY2KAMo,2
VoiceMOS2023Track2-T20-SF1-CDF1-30004,MOdKoRx987L9,3
VoiceMOS2023Track2-T20-SF1-CDF1-30004,PZ643Lg3QA7y,5
VoiceMOS2023Track2-T20-SF1-CDF1-30004,jzV4JbA642R7,3
VoiceMOS2023Track2-T20-SF1-CDF1-30004,oXn8vy5RQGYl,5
VoiceMOS2023Track2-T20-SF1-CDF1-30005,75LQLX9xQwyp,5
VoiceMOS2023Track2-T20-SF1-CDF1-30005,9a18RdrR4V2w,3
VoiceMOS2023Track2-T20-SF1-CDF1-30005,D7G8kJg6QoJg,2
VoiceMOS2023Track2-T20-SF1-CDF1-30005,Px249BPgQkgb,2
VoiceMOS2023Track2-T20-SF1-CDF1-30005,VDmQ7AbXK1Yg,4
VoiceMOS2023Track2-T20-SF1-CDF1-30005,eMw8BqkOQGa6,4
VoiceMOS2023Track2-T20-SF1-CDF1-30005,mPgK0BM1QX76,3
VoiceMOS2023Track2-T20-SF1-CDF1-30007,Eam8zneP87Mx,4
VoiceMOS2023Track2-T20-SF1-CDF1-30007,Oye4AOAz87vG,1
VoiceMOS2023Track2-T20-SF1-CDF1-30007,bgL4b2Lp4jvA,3
VoiceMOS2023Track2-T20-SF1-CDF1-30007,eMw8BqBOQGa6,3
VoiceMOS2023Track2-T20-SF1-CDF1-30007,ovRKaDej83kG,2
VoiceMOS2023Track2-T20-SF1-CDF1-30008,10q8rwX1K2gE,5
VoiceMOS2023Track2-T20-SF1-CDF1-30008,21eKjjAoKOBq,1
VoiceMOS2023Track2-T20-SF1-CDF1-30008,PZ643L3oQA7y,2
VoiceMOS2023Track2-T20-SF1-CDF1-30008,RAGKXPRJKV2k,2
VoiceMOS2023Track2-T20-SF1-CDF1-30008,bgz8qReOKPVN,2
VoiceMOS2023Track2-T20-SF1-CDF1-30008,rXG81e1J8LJN,2
VoiceMOS2023Track2-T20-SF1-CDF1-30009,10q8rzAk82gE,2
VoiceMOS2023Track2-T20-SF1-CDF1-30009,DgqQ2O0v8AMo,2
VoiceMOS2023Track2-T20-SF1-CDF1-30009,MNZ8D2Do4B9Y,2
VoiceMOS2023Track2-T20-SF1-CDF1-30009,WRm85LRdQDqA,2
VoiceMOS2023Track2-T20-SF1-CDF1-30009,mPgK0BbLQX76,2
VoiceMOS2023Track2-T20-SF1-CDF1-30009,rEG8ZP9D4ObN,2
VoiceMOS2023Track2-T20-SF1-CDF1-30010,3kG8YN3WK6LP,3
VoiceMOS2023Track2-T20-SF1-CDF1-30010,Oye4AOAz87vG,2
VoiceMOS2023Track2-T20-SF1-CDF1-30010,Px249b9EQkgb,4
VoiceMOS2023Track2-T20-SF1-CDF1-30010,ovRKaDAm83kG,4
VoiceMOS2023Track2-T20-SF1-CDF1-30010,xND8xleg8LRG,3
VoiceMOS2023Track2-T20-SF1-CDF1-30011,03586EVjQvMB,3
VoiceMOS2023Track2-T20-SF1-CDF1-30011,eMw8BqOOQGa6,3
VoiceMOS2023Track2-T20-SF1-CDF1-30011,lVX8O90d4p9n,5
VoiceMOS2023Track2-T20-SF1-CDF1-30011,lVX8O9eZ4p9n,4
VoiceMOS2023Track2-T20-SF1-CDF1-30011,oXn8vyneQGYl,4
VoiceMOS2023Track2-T20-SF1-CDF1-30012,15dQnBopQOxP,3
VoiceMOS2023Track2-T20-SF1-CDF1-30012,21eKjJkeKOBq,3
VoiceMOS2023Track2-T20-SF1-CDF1-30012,3kG8YNqWK6LP,4
VoiceMOS2023Track2-T20-SF1-CDF1-30012,921KVP3lQEXJ,4
VoiceMOS2023Track2-T20-SF1-CDF1-30012,VDmQ7Lvj81Yg,4
VoiceMOS2023Track2-T20-SF1-CDF1-30012,ovRKapbD83kG,4
VoiceMOS2023Track2-T20-SF1-CDF1-30014,75LQLXmwQwyp,5
VoiceMOS2023Track2-T20-SF1-CDF1-30014,MA1KMkA5QjVp,2
VoiceMOS2023Track2-T20-SF1-CDF1-30014,MOdKoRvr87L9,4
VoiceMOS2023Track2-T20-SF1-CDF1-30014,RAGKXNy2QV2k,2
VoiceMOS2023Track2-T20-SF1-CDF1-30014,Xv04EmMj4MJE,4
VoiceMOS2023Track2-T20-SF1-CDF1-30014,bgL4b2O74jvA,4
VoiceMOS2023Track2-T20-SF1-CDF1-30014,rXG81eBx8LJN,5
VoiceMOS2023Track2-T20-SF1-CDF1-30015,21eKjJ60KOBq,4
VoiceMOS2023Track2-T20-SF1-CDF1-30015,75LQLXAgQwyp,4
VoiceMOS2023Track2-T20-SF1-CDF1-30015,dXkQwewWKr36,2
VoiceMOS2023Track2-T20-SF1-CDF1-30015,mPgK0Avn4X76,4
VoiceMOS2023Track2-T20-SF1-CDF1-30015,pkdQmXAN4Z1N,3
VoiceMOS2023Track2-T20-SF1-CDF1-30015,q1b8yM5L8ePE,3
VoiceMOS2023Track2-T20-SF1-CDF1-30016,03586LV64vMB,3
VoiceMOS2023Track2-T20-SF1-CDF1-30016,75LQLwA64wyp,2
VoiceMOS2023Track2-T20-SF1-CDF1-30016,Eam8zn7P87Mx,3
VoiceMOS2023Track2-T20-SF1-CDF1-30016,Gjy4NVBg46Pb,3
VoiceMOS2023Track2-T20-SF1-CDF1-30016,Xv04Em2X4MJE,4
VoiceMOS2023Track2-T20-SF1-CDF1-30016,ovRKaDL283kG,2
VoiceMOS2023Track2-T20-SF1-CDF1-30017,3N78G0pmKJPn,4
VoiceMOS2023Track2-T20-SF1-CDF1-30017,MNZ8D2Aw4B9Y,2
VoiceMOS2023Track2-T20-SF1-CDF1-30017,MNZ8D2N94B9Y,2
VoiceMOS2023Track2-T20-SF1-CDF1-30017,Oye4AP1lK7vG,4
VoiceMOS2023Track2-T20-SF1-CDF1-30017,VDmQ7Lbj81Yg,3
VoiceMOS2023Track2-T20-SF1-CDF1-30017,bgz8qdAeQPVN,5
VoiceMOS2023Track2-T20-SF1-CDF1-30017,pkdQmXAN4Z1N,3
VoiceMOS2023Track2-T20-SF1-CDF1-30018,15dQnB3gQOxP,4
VoiceMOS2023Track2-T20-SF1-CDF1-30018,921KVPlwQEXJ,5
VoiceMOS2023Track2-T20-SF1-CDF1-30018,9a18Rd3R4V2w,3
VoiceMOS2023Track2-T20-SF1-CDF1-30018,MA1KMBPO4jVp,5
VoiceMOS2023Track2-T20-SF1-CDF1-30018,bgz8qdA9QPVN,1
VoiceMOS2023Track2-T20-SF1-CDF1-30018,oXn8vVAk8GYl,5
VoiceMOS2023Track2-T20-SF1-CDF1-30019,10q8rwMYK2gE,5
VoiceMOS2023Track2-T20-SF1-CDF1-30019,15dQnB0gQOxP,5
VoiceMOS2023Track2-T20-SF1-CDF1-30019,Oye4APXrK7vG,4
VoiceMOS2023Track2-T20-SF1-CDF1-30019,PZ643LAjQA7y,5
VoiceMOS2023Track2-T20-SF1-CDF1-30019,VDmQ7AbEK1Yg,3
VoiceMOS2023Track2-T20-SF1-CDF1-30019,rEG8ZPRV4ObN,3
VoiceMOS2023Track2-T20-SF1-CDF1-30020,Px249bGMQkgb,3
VoiceMOS2023Track2-T20-SF1-CDF1-30020,ZxdQpXAXQJlr,4
VoiceMOS2023Track2-T20-SF1-CDF1-30020,jzV4JyAyK2R7,4
VoiceMOS2023Track2-T20-SF1-CDF1-30020,jzV4JyjyK2R7,3
VoiceMOS2023Track2-T20-SF1-CDF1-30020,q1b8yMky8ePE,3
VoiceMOS2023Track2-T20-SF1-CDF1-30021,3kG8YNWxK6LP,5
VoiceMOS2023Track2-T20-SF1-CDF1-30021,Eam8znqk87Mx,4
VoiceMOS2023Track2-T20-SF1-CDF1-30021,MOdKoRZ287L9,2
VoiceMOS2023Track2-T20-SF1-CDF1-30021,jzV4JyleK2R7,3
VoiceMOS2023Track2-T20-SF1-CDF1-30021,lVX8ObA5Qp9n,5
VoiceMOS2023Track2-T20-SF1-CDF1-30021,pkdQmJn18Z1N,4
VoiceMOS2023Track2-T20-SF1-CDF1-30022,Oye4APzkK7vG,2
VoiceMOS2023Track2-T20-SF1-CDF1-30022,Px249BPgQkgb,1
VoiceMOS2023Track2-T20-SF1-CDF1-30022,ZxdQpPVaQJlr,4
VoiceMOS2023Track2-T20-SF1-CDF1-30022,bgz8qRzzKPVN,3
VoiceMOS2023Track2-T20-SF1-CDF1-30022,eMw8Bqe5QGa6,3
VoiceMOS2023Track2-T20-SF1-CDF1-30022,oXn8vykRQGYl,2
VoiceMOS2023Track2-T20-SF1-CDF1-30022,xND8xoAvQLRG,2
VoiceMOS2023Track2-T20-SF1-CDM1-30001,DEN4P9dVQJkP,3
VoiceMOS2023Track2-T20-SF1-CDM1-30001,MA1KMBlr4jVp,3
VoiceMOS2023Track2-T20-SF1-CDM1-30001,VbPKepOB83e6,4
VoiceMOS2023Track2-T20-SF1-CDM1-30001,bgz8qdAeQPVN,5
VoiceMOS2023Track2-T20-SF1-CDM1-30001,jzV4JymOK2R7,4
VoiceMOS2023Track2-T20-SF1-CDM1-30001,mPgK0BLjQX76,5
VoiceMOS2023Track2-T20-SF1-CDM1-30001,pkdQmXAq4Z1N,5
VoiceMOS2023Track2-T20-SF1-CDM1-30002,DgqQ2OVW8AMo,5
VoiceMOS2023Track2-T20-SF1-CDM1-30002,MA1KMBAj4jVp,5
VoiceMOS2023Track2-T20-SF1-CDM1-30002,MNZ8DXAA8B9Y,1
VoiceMOS2023Track2-T20-SF1-CDM1-30002,RAGKXP93KV2k,3
VoiceMOS2023Track2-T20-SF1-CDM1-30002,kbJ4lPAW4NpM,3
VoiceMOS2023Track2-T20-SF1-CDM1-30002,xND8xlAg8LRG,2
VoiceMOS2023Track2-T20-SF1-CDM1-30003,15dQnBmpQOxP,2
VoiceMOS2023Track2-T20-SF1-CDM1-30003,9xV4WOLl4anW,3
VoiceMOS2023Track2-T20-SF1-CDM1-30003,MOdKoBAv87L9,3
VoiceMOS2023Track2-T20-SF1-CDM1-30003,RAGKXPZ3KV2k,3
VoiceMOS2023Track2-T20-SF1-CDM1-30003,WRm85LWdQDqA,3
VoiceMOS2023Track2-T20-SF1-CDM1-30004,10q8rzAB82gE,2
VoiceMOS2023Track2-T20-SF1-CDM1-30004,3kG8YNAbK6LP,4
VoiceMOS2023Track2-T20-SF1-CDM1-30004,VbPKepLG83e6,3
VoiceMOS2023Track2-T20-SF1-CDM1-30004,ZxdQpP7YQJlr,4
VoiceMOS2023Track2-T20-SF1-CDM1-30004,eB78gr12QJ2A,4
VoiceMOS2023Track2-T20-SF1-CDM1-30004,kbJ4lPAW4NpM,3
VoiceMOS2023Track2-T20-SF1-CDM1-30004,pkdQmJ738Z1N,3
VoiceMOS2023Track2-T20-SF1-CDM1-30005,10q8rzAk82gE,2
VoiceMOS2023Track2-T20-SF1-CDM1-30005,MNZ8D2d24B9Y,3
VoiceMOS2023Track2-T20-SF1-CDM1-30005,MNZ8D2k24B9Y,3
VoiceMOS2023Track2-T20-SF1-CDM1-30005,eMw8BqBbQGa6,2
VoiceMOS2023Track2-T20-SF1-CDM1-30005,kbJ4lXAz4NpM,1
VoiceMOS2023Track2-T20-SF1-CDM1-30007,03586EVjQvMB,1
VoiceMOS2023Track2-T20-SF1-CDM1-30007,21eKjJV0KOBq,2
VoiceMOS2023Track2-T20-SF1-CDM1-30007,MNZ8D2Zw4B9Y,5
VoiceMOS2023Track2-T20-SF1-CDM1-30007,eB78grEbQJ2A,5
VoiceMOS2023Track2-T20-SF1-CDM1-30007,q1b8yMEo8ePE,3
VoiceMOS2023Track2-T20-SF1-CDM1-30008,DgqQ2XY2KAMo,2
VoiceMOS2023Track2-T20-SF1-CDM1-30008,PZ643LbjQA7y,3
VoiceMOS2023Track2-T20-SF1-CDM1-30008,WRm85Lb1QDqA,5
VoiceMOS2023Track2-T20-SF1-CDM1-30008,ZxdQpPeEQJlr,3
VoiceMOS2023Track2-T20-SF1-CDM1-30008,bgL4b2l54jvA,4
VoiceMOS2023Track2-T20-SF1-CDM1-30008,jzV4JbAo42R7,3
VoiceMOS2023Track2-T20-SF1-CDM1-30009,MOdKoRMr87L9,4
VoiceMOS2023Track2-T20-SF1-CDM1-30009,Oye4APGaK7vG,2
VoiceMOS2023Track2-T20-SF1-CDM1-30009,WRm85LkPQDqA,5
VoiceMOS2023Track2-T20-SF1-CDM1-30009,WRm85VRxKDqA,3
VoiceMOS2023Track2-T20-SF1-CDM1-30009,q1b8yjAJKePE,2
